,approximate_entropy,sample_entrpy,fuzzy_entropy,permutation_entropy,spectral_entropy,dispersion_entropy,increment_entropy,phase_entropy,slope_entropy,label
26,0.1309979659500342,0.09056492619828758,0.028777064584650902,0.9286751810936653,0.7625213019640358,0.2857631381192555,3.9281241403813834,0.822453071221493,0.35437526334194935,0
27,0.1972440749175084,0.09962531801644325,0.03280456509586682,0.9835908183611828,0.35588645388659235,0.9809013552682557,4.202469850416587,0.8851818428819533,0.3495548496202301,0
28,0.29046343429217614,0.08613379904827075,0.02493125494405124,0.7800674906160965,0.7158924453281509,1.1951541233793301,2.975926640314775,0.8549789748189386,0.37401455265200434,0
29,0.1841294146501231,0.07760682740332454,0.030018434336872013,0.854864096781804,0.2970140562882982,0.9729242363692212,3.6332695387352563,0.8263252572067102,0.408334654083737,0
30,0.3395417224206443,0.06975102163698883,0.025022654132765387,0.8952722642402939,0.5825553777397313,1.459082282831895,3.5206488580002517,0.8155910819608797,0.29082372661154887,0
31,0.13087222148995892,0.05189817813546933,0.03164770458348132,0.9728063221184999,0.23349994673722183,1.0555865935314244,4.574316461282247,0.8768740665638822,0.5304524125329454,0
32,0.39779586609018125,0.08486199410948536,0.027200149144976593,0.8759695775313525,0.3688404749174556,1.3145191115606325,3.610150927830971,0.8282419997018002,0.6398385417199629,0
33,0.18724581172882027,0.08474707775946214,0.028263573153008203,0.9182958340544896,0.5844194734238911,1.2056226795699556,3.8852317004533345,0.8609926695270084,0.31648318304838735,0
34,0.3474954640037393,0.1558932545256376,0.027248101047269824,0.9335869855323566,0.5531311610022331,1.3360456373625307,3.759575621736599,0.8458027765221087,0.34098695691359954,0
35,0.3200658392247999,0.10155418223416215,0.025956421060319923,0.9013152888907535,0.4315384348820964,1.3203656869941063,3.517695573224561,0.8562861221545842,0.4043622074645975,0
36,0.30806815627503803,0.1481396181824675,0.023363123780176798,0.907165767573082,0.6852772990292562,1.2305032813961077,3.768916444374451,0.8659008635054355,0.39745783910360666,0
37,0.15571434182321142,0.03191031246735905,0.023144667253435558,0.8238116333123173,0.689184586669015,1.370251273572908,3.0596433830118612,0.8357844199086908,0.35437526334194935,0
38,0.3120982234893206,0.22268910913415527,0.025640941676139284,0.9811522341999133,0.37976144631775577,1.2137981779949425,4.343525334333453,0.887163182874236,0.37994682710232824,0
39,0.102046742153582,0.03969189429017007,0.024027201960008182,0.8238116333123173,0.3682099911132155,0.9244686706703826,3.302749858750347,0.824488022571519,0.32746083885465843,0
40,0.2807332776325553,0.20778307981211097,0.026323210209564296,0.9663770070695503,0.37781724871022965,1.070989521329862,4.352840337740986,0.9006264174120834,0.3495548496202301,0
41,0.3914834456243943,0.2600221816995756,0.035881084633860194,0.9996663646052282,0.30320867241485566,1.4151676204205725,4.571974399563421,0.8588767736395548,0.5304524125329454,0
42,0.532406756121631,0.15645630400733435,0.04200489426626397,0.9785423861930187,0.487837175327876,1.8414243500058116,3.697245580565348,0.7440198902502587,1.3842514555353127,0
43,0.3369551067684724,0.21185559154035832,0.021181258981459505,0.9728063221184999,0.6260582381824952,1.276082611130177,4.249470530854845,0.8088727640880485,0.3495548496202301,0
44,0.09876426087961176,0.017730022527729494,0.026504092673763302,0.6623570516079518,0.41595166656954213,0.7573623844440698,2.5563651922177026,0.8304865988473591,0.32746083885465843,0
45,0.27860501334894905,0.0657040382304929,0.02293709691698309,0.8397622740178035,0.7537248090273863,1.2896549475001733,3.3506440830135715,0.8233751827600436,0.409633443977211,0
46,0.15757990677735934,0.04503195830101597,0.018457494952537123,0.854864096781804,0.4358294243219909,1.018160280287329,3.1523840805598438,0.8172041243787025,0.3559370593390101,0
47,0.15944393716664917,0.0754329467197672,0.023243962905743043,0.9013152888907535,0.3396066546641714,0.855011137165332,3.3998450269469345,0.8575440943146182,0.39745783910360666,0
48,0.0843239281101309,0.026796306303529745,0.028737396098624024,0.674398887071447,0.3844975649317889,1.0026936999826197,2.659940967033314,0.9173764871397957,0.46055393628240077,0
49,0.1071291962920009,0.05569621150310163,0.01982850452944296,0.9383153522334071,0.6628562495126868,1.1048208884098367,3.5833123138481433,0.8487217389300511,0.37401455265200434,0
50,0.3100602725552668,0.22346764789782764,0.03035362433599742,0.9946556426691286,0.3408408841650625,1.1587537891017665,4.293680873240301,0.8614026587900475,0.4928361812582295,0
51,0.35559706543582337,0.17476996702999395,0.02516524433977141,0.9182958340544896,0.4273515064143566,1.4955889945096748,3.802051421153943,0.8018638384423353,0.43511610766779746,0
52,0.13213800375475815,0.07974566326321327,0.022390727916114295,0.9286751810936653,0.5177838519675926,1.1672245589970993,3.8334607578410536,0.8364152947766503,0.37401455265200434,0
53,0.16602052781343968,0.1294339930828266,0.021630141822967297,0.9182958340544896,0.7717569859319814,0.2857631381192555,3.635844043316029,0.8156408767600289,0.29894079652728517,0
54,0.24522520605757414,0.08022116756514955,0.009286942061785819,0.9235785996175947,0.45579422515776297,1.4045571975062388,3.3646231852522575,0.8223329085025857,0.3495548496202301,0
55,0.2432341065613759,0.0714671780405059,0.027122279934428062,0.8397622740178035,0.5714825253052899,1.2846462324363956,3.3316352853219753,0.8696413963824864,0.3559370593390101,0
56,0.1488090009972518,0.066824638373456,0.029530154353180404,0.8069896049203007,0.3490984754841755,0.9459901903763512,3.2572802522562725,0.8864998852197977,0.40833465408373704,0
57,0.1712579134665977,0.09130586211734844,0.022409094416884878,0.907165767573082,0.48249181906101485,1.3032233308090866,3.73415628917433,0.8863857235482612,0.46055393628240077,0
58,0.24367909733695914,0.12278255910449067,0.02479651316867848,0.8952722642402939,0.6262472764099931,1.2651813475903302,3.651093748213975,0.8739695951922535,0.4043622074645975,0
59,0.2577888113123683,0.15192350741443417,0.02557075141836962,0.9554189905653109,0.40720801693640213,1.1678934499815652,4.221302408333584,0.8832010454026001,0.4043622074645975,0
60,0.25780201468930475,0.02304614267919793,0.0274409048461155,0.7609520893794995,0.7075495117555466,1.2244326165336228,2.9046382780541826,0.8448178762067085,0.3559370593390101,0
61,0.37630574682886486,0.07804485149612177,0.026070447464817237,0.8691375806126381,0.4067994636000654,1.1199541760969522,3.2500059547679063,0.819719339224581,0.5676851111976666,0
62,0.2681766989261152,0.13506777826879335,0.020444745634170647,0.9428615552246119,0.32717062334490504,1.199099079516843,3.967543479829945,0.8423272415001051,0.408334654083737,0
63,0.19307787241805685,0.15552938531606272,0.024810494445287046,0.9696787018231177,0.38208548054350766,1.0163304192166263,4.365338580087373,0.8792823908876664,0.37994682710232824,0
64,0.4303284823123388,0.1809467499095995,0.02714725179822175,0.9128254069462198,0.49668727838907994,1.4688339745236638,4.007108238559404,0.8904171784444483,0.513060203218121,0
65,0.2197578662197619,0.04834668551566044,0.026333902661552888,0.7800674906160965,0.7051811734889383,1.2121339936052724,2.9623563099806676,0.8780797905590024,0.37401455265200434,0
66,0.2388218325442839,0.1313965695787457,0.02899056691197377,0.9514122535330207,0.6836388337593046,1.2108641566053482,4.099489812532654,0.8528263637229526,0.31648318304838735,0
67,0.19743015938216124,0.09504593336249173,0.025207828554211997,0.8238116333123173,0.44959883566358216,1.1905042108519859,3.5150978741487613,0.8608939267985533,0.4043622074645975,0
68,0.20467396642750701,0.09756240513731002,0.025831253450797398,0.8826013308449943,0.592213200459329,1.3005268187215204,3.426925885190684,0.8957171080109322,0.3495548496202301,0
69,0.4526324214439672,0.05538308513666677,0.035914321744782485,0.8474179614176633,0.42930213985261984,1.1944374868812038,3.344212764730721,0.8287705910216254,0.9562870408124485,0
70,0.24666598217092917,0.09489243977179308,0.02320372348019406,0.9335869855323566,0.3837496488417032,1.2749608876704743,3.719852596243305,0.8404008512646876,0.4277609165159123,0
71,0.10316451690993711,0.0669720943129013,0.02102934546148849,0.9428615552246119,0.5093390569611979,1.2121305272177307,3.818533368165335,0.8431050583008919,0.37401455265200434,0
72,0.19118589445369127,0.029781831805624454,0.01814702745429797,0.7609520893794995,0.651118559328864,1.1686789121578738,2.791167458507838,0.8880846930561324,0.29698096869610074,0
73,0.18935672434448203,0.06482672905024679,0.0264401228572384,0.8155110415520288,0.40351448777081933,0.9372888260594254,3.199757826103593,0.8749414077762088,0.37401455265200434,0
74,0.18560018489152785,0.10363361255196389,0.030739717549103762,0.9696787018231177,0.2961868909066009,1.4320957948621136,4.166363303663953,0.8452633750461735,0.4327054570457187,0
75,0.4840349524351537,0.1691532797573343,0.02887691047605956,0.907165767573082,0.5678105220351374,1.5088256144261045,3.8874404619321608,0.8470181867094153,0.5322881135560424,0
76,0.291603297429627,0.1622947664440804,0.03529496063578552,0.8952722642402939,0.34846228952404673,1.3148231780442323,4.134227589279647,0.8953916806124709,0.45944207555379607,0
77,0.15694964570659065,0.057208350171136735,0.026710382476258343,0.8474179614176633,0.6312066181287651,1.2204272426275011,3.4159924983708514,0.8722894129823318,0.2638219046309415,0
78,0.17595387303580323,0.05276183608297279,0.02263511074792468,0.8474179614176633,0.5740374390539922,1.3216227228098893,3.237946556201281,0.8708904654848436,0.32393921502641326,0
79,0.24457968818234832,0.02275469864085555,0.010216877766352273,0.6861549474202004,0.6042682548088356,1.0270873539062402,2.179844727323517,0.889900647628819,0.409633443977211,0
80,0.14080758835836238,0.04408520050739863,0.01947630477381912,0.9383153522334071,0.7040976495791007,1.2456306451880284,3.457588038828178,0.8386763204449078,0.37401455265200434,0
81,0.2591551282601112,0.10314596385066518,0.019364043831515354,0.9235785996175947,0.5572408534528744,1.2332506345536318,3.743605213375652,0.8760367646064114,0.35437526334194935,0
82,0.10727659452147598,0.07383683473057763,0.021091758895571577,0.9235785996175947,0.4853899833541942,1.3517284985988225,3.713059400348259,0.8606564141556663,0.4043622074645975,0
83,0.16271874826928245,0.0644648590256451,0.005944285702781493,0.7800674906160965,0.7285763482341853,0.37180583544760704,2.5737289856765266,0.8083059962343854,0.2559300438391131,0
84,0.1556547238137238,0.09468098127143651,0.028634430820906998,0.9235785996175947,0.7269897791685657,1.1429195076487855,3.767464257036292,0.8818909724232372,0.32746083885465843,0
85,0.21565140167908536,0.017618545493347022,0.01847124854910276,0.6373874992221911,0.4541096365370285,0.8162860131370102,2.4473899671003307,0.8141872629284275,0.43511610766779746,0
86,0.25299386996201334,0.17175162949171446,0.028107359383066077,0.9554189905653109,0.2846021422919479,1.4992554820581006,4.241205031824988,0.8576616311352239,0.45944207555379607,0
87,0.2042331897504528,0.06895681531142607,0.026981548444525383,0.8890349038123859,0.5502349468676411,1.3261949437512988,3.6072553800867384,0.8805795395580782,0.37401455265200434,0
88,0.38535852486055155,0.1324652507266771,0.02291914500519543,0.8691375806126381,0.6549422588376879,1.326585576480672,3.7417947080488965,0.8665551674986696,0.37401455265200434,0
89,0.2547870298135695,0.04317814745492475,0.025105517028470303,0.7892712724536985,0.46514994717454217,1.099213641091876,3.1047962474251314,0.8949131996634155,0.4277609165159123,0
90,0.3212377494374037,0.17070543711072597,0.023238234126561785,0.9472268055719004,0.5418386147837839,1.3542222181447756,4.039932519152375,0.8738478298991721,0.2684173507184326,0
91,0.22452227609175646,0.03105622930259541,0.0256442454886745,0.7706290693639405,0.5108631251213922,1.0360073913222918,2.9209326330775798,0.8191689261046005,0.4417062674739745,0
92,0.2888045916559838,0.10848586701306444,0.023441329937330502,0.8155110415520288,0.3706073287911629,1.2728485089840489,3.5379454432495065,0.9098023506865914,0.32746083885465843,0
93,0.41044475052189044,0.18463881083275677,0.02260996709126406,0.8759695775313525,0.6336397398800067,1.3386920861487819,3.59757113449479,0.8559542238690208,0.43511610766779746,0
94,0.3312695743891685,0.1576718102258371,0.029520531572746034,0.9335869855323566,0.4703799084429355,1.3817147510990302,4.160926758340721,0.835362567789984,0.37401455265200434,0
95,0.21668341747221787,0.12952254724957063,0.02129449490102464,0.8318944147250347,0.4182950379486991,1.387320501680621,3.9192489199820377,0.9192458787978846,0.35437526334194935,0
96,0.21476349199998968,0.14477141261073811,0.020380471659104393,0.9811522341999133,0.5911531175189872,1.2472202120391807,3.9820316589657683,0.8615016599875406,0.4277609165159123,0
97,0.1970344340472019,0.08432366398497555,0.023722244784770696,0.9013152888907535,0.3491692923249843,0.8823567171931117,3.388960731514831,0.8416544325682611,0.36447456603470685,0
98,0.252711564268993,0.06694616875369089,0.020454031410629625,0.8691375806126381,0.6162300260950501,1.2207573381395749,3.2467198435541555,0.8528150940474316,0.4327054570457187,0
99,0.22472116919453233,0.0364139994843609,0.02352860899684006,0.8155110415520288,0.6389919137252954,1.2476593805001777,3.0123629974806008,0.8175603367929554,0.4043622074645975,0
100,0.2336561885351709,0.056407068607721544,0.020054163571602057,0.8952722642402939,0.6774551391215986,1.3183401348899826,3.506652124965332,0.8322419722640991,0.34098695691359954,0
101,0.1198880437636809,0.02166061809249919,0.01658236307265759,0.5547781633412736,0.43340926405701974,0.7622440062194588,1.8523304863647967,0.8853165115680672,0.20460508495629132,0
102,0.204063074292544,0.07763907524525425,0.02748728625385133,0.8397622740178035,0.6459295212094855,1.2850374667858109,3.208318130334818,0.8997310162679327,0.4043622074645975,0
103,0.2944782734661533,0.09120369722064652,0.02683482790107694,0.8238116333123173,0.659264880344909,1.2453892422969477,3.3957131511537755,0.915357687474785,0.3495548496202301,0
104,0.15050781806779967,0.059157030847765024,0.031282732664205004,0.9785423861930187,0.2333269956977681,0.9552557160877644,4.504846780277663,0.873012052947899,0.5080982271790351,0
105,0.22395034241875278,0.08203759102732353,0.024019112216783434,0.8474179614176633,0.5877825728093353,1.4545873404823662,3.666174907977912,0.8435506971730823,0.3495548496202301,0
106,0.19162205935820542,0.12279772818869386,0.01888379552206798,0.9554189905653109,0.7065325162816444,1.0776064400974572,3.553031954901136,0.864332805379487,0.3828074129928631,0
107,0.22857512757785825,0.1104569955643105,0.025659959809289146,0.8952722642402939,0.7749050843128665,1.088874535648216,3.622800296774236,0.8154011523858111,0.32746083885465843,0
108,0.5217051110514594,0.38866844572264864,0.0222938626830399,0.9696787018231177,0.6131097628596173,1.4656191712760138,4.266471872474329,0.8655818334577955,0.4277609165159123,0
109,0.3428911258851346,0.15415067982725836,0.024488500518292988,0.9335869855323566,0.562486253642678,1.3556324139573348,3.864610994842125,0.885252524329513,0.36447456603470685,0
110,0.1206221123165172,0.025606613246089403,0.0037209339479786774,0.7304472862481346,0.5490096911524713,0.3853538492220162,2.0830530731378785,0.7807743804933975,0.08574268253550252,0
111,0.09515623532669015,0.017971537938716562,0.018137290111082116,0.6244442603839182,0.367769574068477,0.7670371602551246,2.492094326157697,0.8940760325022586,0.20460508495629132,0
112,0.15367382145660513,0.03438668090953692,0.02138698822253482,0.8826013308449943,0.3483756892621565,1.3086673303455008,3.2563320814437566,0.8644855447021353,0.35437526334194935,0
113,0.4133724504254821,0.045062988777509645,0.03672937769152029,0.8759695775313525,0.37769721002100204,1.283547534062338,3.354360279606958,0.827655133710864,0.9812875969775653,0
114,0.23151160834671103,0.14656500155553323,0.028238403022366243,0.9785423861930187,0.5306358013960202,1.4501930246887664,4.22455510807614,0.8470668601509326,0.32393921502641326,0
115,0.2639557316990411,0.08071949505978206,0.022895130554040022,0.8759695775313525,0.4011096371266776,1.3508289136166778,3.612219271412376,0.8628625872971898,0.5051506654273333,0
116,0.4758512250082352,0.14797708785797667,0.02755231055840235,0.9182958340544896,0.5802741591352759,1.5673150500983373,3.8022193537781837,0.7897906159679324,0.408334654083737,0
117,0.29318979230189823,0.16900744291546677,0.025023392358811125,0.9696787018231177,0.6490242674595983,1.446408873837718,3.997535238669276,0.8359665160107983,0.39745783910360666,0
118,0.23359712561845658,0.07554413497417321,0.02233049555061073,0.7706290693639405,0.3654095110903519,1.135556143006082,3.4983612501193377,0.9309116519888967,0.29698096869610074,0
119,0.3110132289881291,0.06359110278153123,0.01941875832438389,0.8069896049203007,0.40009224511656943,0.9932536450021807,3.083003717031445,0.8769230439886162,0.509070321089702,0
120,0.20862096901560556,0.12135299688298576,0.02373336667403647,0.9696787018231177,0.6308814075301624,1.2669692623341653,3.9582195419943567,0.8775250947113615,0.35437526334194935,0
121,0.18130656288397295,0.15962088894676973,0.027367156028438644,0.9785423861930187,0.383999664910981,1.0416630035340722,4.448852296130964,0.7894341141072471,0.37401455265200434,0
122,0.18931762504115968,0.0937935126637561,0.025210278900627325,0.9182958340544896,0.39028486664392825,1.4122094625614476,3.480628147036338,0.8688680225070811,0.36447456603470685,0
123,0.10011274020473382,0.026953357352005294,0.019859418915847193,0.5975977764379983,0.4216891150651358,0.7164586847775127,2.2145643924501,0.9001003389413834,0.20460508495629132,0
124,0.14614279186356716,0.07040318094147621,0.02204876167764469,0.9335869855323566,0.6985994387943291,1.0880709099844723,3.782537423425268,0.8304582556054823,0.32746083885465843,0
125,0.16341794167855928,0.08271293622941531,0.026991629567396647,0.9235785996175947,0.687337227253658,1.135426306888057,3.746692498781106,0.8579800299639966,0.3274608388546585,0
126,0.21604913274928705,0.13320573397703583,0.024087307514912393,0.9757606417025204,0.6602866719641926,1.260799993020243,3.6767071351337632,0.8508080171024708,0.4043622074645975,0
127,0.15506520791536205,0.04652001563489282,0.01943073843367804,0.854864096781804,0.7743994199046029,0.4686656084501216,3.090610850994314,0.846647618955836,0.3828074129928631,0
128,0.34284568112117997,0.10468161898638587,0.023377906728004105,0.8952722642402939,0.5995749811617824,1.369075956424103,3.440343773381918,0.8424986819722341,0.4327054570457187,0
129,0.26437900590489827,0.07415984340927721,0.026483973281172024,0.8691375806126381,0.6202511283222868,1.3253285648181161,3.45871822695253,0.8220299867392216,0.3559370593390101,0
130,0.29330244215100887,0.10772324392672768,0.02239050830978251,0.8621031766268068,0.6589028394920214,1.2779147056948164,3.5617923570778918,0.9058983981995327,0.32393921502641326,0
131,0.20801559922787427,0.1160603823449372,0.042263922324921266,0.9235785996175947,0.27471008141343034,1.2304121053102026,3.9674122184093377,0.8491077427240925,0.3828074129928631,0
132,0.2603814247180025,0.02350938241157632,0.022633707941719594,0.7304472862481346,0.6492481390827272,1.2188074309199488,2.861141314220173,0.8476541875860624,0.32746083885465843,0
133,0.4214492199792099,0.3113631790765315,0.024386935587156322,0.9835908183611828,0.5356978959283634,1.4353673908144933,3.9938419664766416,0.7442669209999551,0.3495548496202301,0
134,0.08480717337752197,0.024797802194730163,0.02831643731252098,0.6623570516079518,0.379211428164616,0.965502124744426,2.750265986819501,0.9303534903103968,0.4594420755537961,0
135,0.226315367168757,0.047266325801089804,0.03384274909978213,0.7197723375750571,0.4545722654067916,0.8881023745695613,2.77028826198784,0.906974132375959,0.46055393628240077,0
136,0.18707252732795498,0.1251940696731475,0.027709886418214924,0.9335869855323566,0.7633881661742408,0.43260391039838125,3.713358558847656,0.8633081608368287,0.32746083885465843,0
137,0.14180085023322864,0.056590278512168385,0.025148208737053923,0.8318944147250347,0.32283680801538645,0.9347350282235248,3.0964072000218956,0.8599375389842705,0.29894079652728517,0
138,0.20537104084960078,0.13353139262452263,0.025173542298835394,0.9785423861930187,0.38722884205688796,1.019553103100208,4.405409256100305,0.8279438720691484,0.37994682710232824,0
139,0.18793927648037,0.055709588169976065,0.020938556701017075,0.8155110415520288,0.58522784426825,1.302970884951847,3.1948090778599423,0.9073189860311875,0.31648318304838735,0
140,0.2544813032063271,0.09780430551568768,0.022924437086930927,0.8826013308449943,0.5374526753297476,1.5199353786823855,3.613259733649557,0.789165058620323,0.43511610766779746,0
141,0.46653049910933153,0.515885265929572,0.011128152377654188,0.989884644089986,0.5692454236024537,0.586064395620419,4.2696977246054395,0.7414985968533983,0.08574268253550252,0
142,0.33289348531941965,0.10115990810009644,0.027008186695027248,0.8474179614176633,0.3755922573110516,1.4778085068625897,3.5271066295549813,0.8246908955981983,0.4827508537811697,0
143,0.35228103913423015,0.057278961124767054,0.029727758908261848,0.7609520893794995,0.702968476207744,1.279839405521475,2.86706057816378,0.8405927690040722,0.408334654083737,0
144,0.26346623350272536,0.07699224287094733,0.02387144790761686,0.907165767573082,0.4950526574141466,1.3938955721561177,3.7222840861416087,0.7848331451973921,0.5304524125329454,0
145,0.1843510684971157,0.03794748189598534,0.029171684119101426,0.7800674906160965,0.7252749315704505,1.123879684558783,2.513699249283863,0.8240514878358071,0.37994682710232824,0
146,0.2173748042870285,0.08841993054111345,0.02390526797653325,0.9013152888907535,0.56518437958694,1.3172668611054776,3.6540172434136133,0.8259919170983472,0.43511610766779746,0
147,0.12493710083888065,0.07624453488227172,0.02955973849033733,0.9757606417025204,0.2350929938181328,1.0465932220971728,4.580681112475453,0.8781368390894942,0.4827508537811697,0
148,0.24245260936332125,0.08464985569596824,0.031190215486748718,0.9013152888907535,0.3784178396525784,1.4729251035349833,3.765555894668174,0.8678880680846746,0.5267279103498252,0
149,0.19227492656010603,0.028148001785123514,0.02298806820043553,0.7706290693639405,0.6956415179956259,1.1892707489679863,2.7101514114620744,0.8737825263486269,0.32393921502641326,0
150,0.12216072991807736,0.044733865935376836,0.030462204412393445,0.674398887071447,0.3854689008866011,0.9049138099287963,2.678922898246858,0.9315598404508831,0.3828074129928631,0
151,0.24490374829509776,0.11738958130095445,0.02593562226342694,0.9286751810936653,0.42183135460760457,1.3841130081078084,3.897670347437587,0.8292537532400138,0.408334654083737,0
152,0.29134119310145,0.1211266375395592,0.018906170926722088,0.9472268055719004,0.417917888767307,1.439571605603454,3.504787004877151,0.8105223609531512,0.5304524125329454,0
153,0.23666471483400842,0.15257643978837288,0.04218618786830053,0.9286751810936653,0.2854646043682261,1.254936554173348,4.183597019221676,0.8327760974226596,0.48483480842044135,0
154,0.18186827985669174,0.09871020923378683,0.0287911119723393,0.9592480511970876,0.5751560135879268,1.133704408302279,4.112761223568014,0.8438171279644069,0.37401455265200434,0
155,0.16720382985759397,0.04413502940042942,0.03638266143538893,0.75103241652751,0.3404623439257373,0.9543567667013604,3.0745552175605884,0.8900956687751689,0.4327054570457187,0
156,0.17238319289980764,0.07312362322100686,0.021431517852535054,0.8155110415520288,0.3790959757238148,0.9438577594044399,3.0822203134096156,0.8997063986344775,0.3559370593390101,0
157,0.32934151791854904,0.07232689135233293,0.02685146850375275,0.8238116333123173,0.5543559785299002,1.4262449473841567,3.4643400216029083,0.7833758983942066,0.32746083885465843,0
158,0.5669231276569073,0.3398678256223512,0.029970049567674795,0.9663770070695503,0.38298049466390155,1.5590418506098551,4.322064138208846,0.8193724553977012,0.7024150794399129,0
159,0.21984895282350925,0.11021226778843075,0.026197053393594794,0.9383153522334071,0.33071104508848537,1.3379207268546762,3.8802700066201874,0.8478443255597696,0.43511610766779746,0
160,0.36235289356102873,0.18207375602450426,0.028399797947633365,0.9286751810936653,0.43910378765440305,1.4208092257939566,4.2213035110830575,0.8491913584200647,0.37401455265200434,0
161,0.2531434676832449,0.06667844273956491,0.0053030522622739,0.8318944147250347,0.6366741917980727,1.2559156191132033,3.0082318307298825,0.8430670620389129,0.14981136747274792,0
162,0.36446814344353884,0.2871156606552727,0.0327494546102054,0.9554189905653109,0.2742065968526217,1.5553393558135253,4.28391504840603,0.8545860336227924,0.5554600097489274,0
163,0.2952540251589917,0.12793989047036058,0.02543555184494173,0.8759695775313525,0.49962143285744476,1.3441407713569178,3.832263398951275,0.8967782263211725,0.409633443977211,0
164,0.09213203583301954,0.023918359377025643,0.01888951782303716,0.6244442603839182,0.40990440875300493,0.8318728809871023,2.2359733965556527,0.8950044376331773,0.22656097339954606,0
