,fuzzy_entropy,spectral_entropy,dispersion_entropy,slope_entropy,label
80,0.0008835859304093,0.2723471228893278,1.93858952549752,-0.0,0
81,0.0079178981901962,0.2731030526192903,1.9776799676321468,0.4310167689753773,0
82,0.0059843189354816,0.274288228954548,2.060569161146349,0.4310167689753773,0
83,0.0008802963041097,0.2723552174155722,2.068512580878901,-0.0,0
84,0.0014460973460423,0.2721184504475151,2.0702821120412738,-0.0,0
85,0.0030868443886946,0.2722912356763525,2.011379099304117,0.2163969324512646,0
86,0.0006547311005038,0.2721373065426638,2.091329514735744,-0.0,0
87,0.0016891745125166,0.2707705843614541,2.1000423264328374,-0.0,0
88,0.000620639140998,0.2718188921636625,1.831265842882672,-0.0,0
89,0.0009961680557987,0.2726971119818462,2.0190917718033785,-0.0,0
90,0.0011888317710663,0.272059878173741,2.011379099304117,-0.0,0
91,0.0010159013907976,0.2723181743733537,2.025483221463867,-0.0,0
92,0.0011825007930263,0.2711716703807846,2.041139313695681,-0.0,0
93,0.0012632207476549,0.2703695012631741,2.121089729127308,-0.0,0
94,0.001223379993428,0.2720327084993932,2.066895025635098,-0.0,0
95,0.0018578034561407,0.2713306937638927,2.1156984186646515,-0.0,0
96,0.0011637395008147,0.2714433822791583,2.040139174497849,-0.0,0
97,0.0007007023251437,0.2699498415446361,2.0708995280872444,-0.0,0
98,0.0033744658226342,0.2711952596409368,2.0405218976497106,-0.0,0
99,0.0016687206035247,0.2702039559703988,2.121089729127308,-0.0,0
100,0.0015769576176219,0.2715824099648916,1.908829311105956,-0.0,0
101,0.002241609985313,0.2718098439757569,2.129802540824401,-0.0,0
102,0.0013660744249015,0.2706311110013959,2.031809085952617,-0.0,0
103,0.0024867816175769,0.272944300748705,2.100042326432838,-0.0,0
104,0.0012656107878339,0.2720238410934461,2.103046689687151,-0.0,0
105,0.0007190995744131,0.2716716735820869,2.091329514735744,-0.0,0
106,0.0036411353258366,0.2721460520694114,2.1117595013842445,-0.0,0
107,0.0017523042259807,0.2716991716022379,2.1163158347106217,-0.0,0
108,0.0028606338225867,0.2717135009528017,2.1163158347106217,-0.0,0
109,0.002426950739816,0.2717568141744992,2.095268432016151,-0.0,0
110,0.0018527511553755,0.2731123958011606,1.7771367245622018,-0.0,0
111,0.0019782166068569,0.2720385469475434,1.9469196140427512,-0.0,0
112,0.0018360779219185,0.2713526774122836,2.136128405313152,-0.0,0
113,0.0021012720975785,0.2709227712183183,2.045913208112367,-0.0,0
114,0.0013172502534174,0.2728150370404635,2.0401391744978485,-0.0,0
115,0.0012696133028288,0.2712375497823784,1.8499262983688,-0.0,0
116,0.0013718127140905,0.2709737909674219,1.8749126183436768,-0.0,0
117,0.0010417689982128,0.2723335529625436,1.843600433880049,-0.0,0
118,0.0012589209283921,0.2717145490292469,2.121089729127308,-0.0,0
119,0.001638910035597,0.2703110083024004,2.058182213938005,-0.0,0
120,0.0009645397698369,0.2710540110981427,2.0708995280872444,-0.0,0
121,0.0007162400690724,0.2716411786831518,2.0591823531358378,-0.0,0
122,0.0111194798301407,0.2716133561583479,1.4668828516690662,0.4310167689753773,0
123,0.0012168751833258,0.2713097276843006,2.1163158347106217,-0.0,0
124,0.0010449477614247,0.2718360329666872,2.049852125392774,-0.0,0
125,0.0008680925438547,0.2715878467303051,2.0982727952704647,-0.0,0
126,0.0018039966334769,0.2718914627723328,1.977679967632147,-0.0,0
127,0.0029845036121548,0.2718729778023056,2.1274155936160577,-0.0,0
128,0.0012180665404517,0.2719980287088078,2.1180853658729943,-0.0,0
129,0.0014304570601982,0.272337134743512,2.139132768567465,-0.0,0
130,0.0013442757964201,0.2717965362259878,2.118702781918965,-0.0,0
131,0.0031240227047082,0.2718929813178743,2.1000423264328374,-0.0,0
132,0.0013157247369187,0.2716709606914613,2.1571758080076213,-0.0,0
133,0.0014944390991102,0.2712955192828488,2.0207093270471805,-0.0,0
134,0.0009543342066914,0.2718443038824978,2.0528564886470875,-0.0,0
135,0.0180394430861279,0.2781845263885685,1.840596070625736,0.7167256591148785,1
136,0.0150439986088696,0.2766814427892866,2.079612339784338,0.574828144380386,1
137,0.0703577497997217,0.277613635385214,1.9816188849125536,1.03514019815571,1
138,0.0124708569487897,0.2731570013098817,2.129802540824401,0.7167256591148785,1
139,0.0915523855253439,0.2780842788071024,2.010378960106285,1.481900724681564,1
140,0.0107935847253896,0.2721114225130855,2.1571758080076213,0.574828144380386,1
141,0.0630514840096054,0.2816095247832783,1.98006691484049,0.787667201427305,1
142,0.0091605991802756,0.272472983867018,2.0708995280872444,0.362051251733998,1
143,0.0107119386019156,0.2747932301803596,2.118702781918965,0.8306021151458061,1
144,0.0171666036520863,0.2821216765233068,1.8104531330823104,0.925500823082355,1
145,0.0045791263634599,0.2729975502564075,2.048851986194942,-0.0,1
146,0.0315503202536244,0.2690449914713516,2.108372414978069,0.7167256591148785,1
147,0.0051033596545329,0.273112663860257,2.1000423264328374,-0.0,1
148,0.0314370505188166,0.2754959821715375,1.836657153345329,0.574828144380386,1
149,0.0055115663818486,0.2723721222805637,2.145458633056214,-0.0,1
150,0.0419737865695272,0.2779401913149997,2.1391327685674644,1.383912263055303,1
151,0.0874931169240613,0.2956514119629321,2.0341960331609603,1.5439907766505307,1
152,0.1093921569931855,0.2868712876781976,1.8366571533453289,1.572704141545369,1
153,0.0459369098559468,0.279701221981911,2.095268432016151,1.438627220688601,1
154,0.1001385928131074,0.2763403144009863,2.145458633056215,1.5147239826031005,1
155,0.0529876593952817,0.2698824655517473,2.106985606967558,1.334599425999111,1
156,0.0064168183774786,0.273577601897467,2.145458633056214,0.2163969324512646,1
157,0.0121751051355419,0.269482520278901,2.066895025635099,0.2163969324512646,1
158,0.0239979843876528,0.2690262582321268,1.1893935564218074,0.574828144380386,1
159,0.0099595854303282,0.2727733390970748,2.1571758080076213,0.2163969324512646,1
160,0.0346716220698604,0.2756741845833459,1.852930661623113,0.4310167689753773,1
161,0.0060411522357651,0.2725845378544713,2.091329514735744,0.4310167689753773,1
162,0.0062404011399304,0.2733589137172238,2.011379099304117,0.2163969324512646,1
163,0.0295822466611471,0.3030704855159594,0.4462437614154901,0.574828144380386,1
164,0.0048673915523784,0.2731342806477546,2.108372414978069,0.2163969324512646,1
165,0.0069619151939063,0.272254278484467,2.0976553792244945,0.7167256591148785,1
166,0.0098805411604465,0.2731435055137142,2.165888619704715,0.362051251733998,1
167,0.009691495346176,0.2728469868480723,2.0341960331609608,0.574828144380386,1
168,0.0100639714938755,0.2752854743997928,2.1069856069675583,0.4310167689753773,1
169,0.0107913178265457,0.2703776501504861,2.0395873436236167,0.2163969324512646,1
170,0.0086188514555909,0.270115459242316,2.127415593616058,0.4310167689753773,1
171,0.0078231107999269,0.2727949049466753,2.106985606967558,0.2163969324512646,1
172,0.0132164169452991,0.2767507595143494,2.106985606967558,0.8306021151458061,1
