,gait_avg,gait_cv,gait_stdfd,label
114,1.044533333333333,0.0133528727543552,0.0196822667804235,0
115,1.0370333333333333,0.0116170545342799,0.0196135069575131,0
116,1.0445000000000002,0.0157652369412276,0.0181551197843538,0
117,1.0491666666666666,0.0140374296707335,0.0147849943900327,0
118,1.0374666666666668,0.0130667843664124,0.0172433324016929,0
119,1.0408,0.0161373272131737,0.0247803652608885,0
120,1.0406333333333333,0.0113659041103463,0.0181138979927736,0
121,1.044266666666667,0.0097005491408122,0.0158307706853649,0
122,1.0456,0.0332135677836537,0.0581651716417842,0
123,1.0475,0.0127607065227435,0.0202378711472187,0
124,1.0482,0.0135392003039301,0.019501989288452,0
125,1.0458333333333332,0.0104535365486083,0.0157009459725679,0
126,1.0396666666666667,0.0147898374043065,0.023315146559979,0
127,1.0398000000000005,0.0183178952135063,0.0302046794404198,0
128,1.0389333333333333,0.0127666770600045,0.0209242122933821,0
129,1.0407333333333333,0.0141620856091538,0.0179972630650472,0
130,1.0399333333333334,0.0143050983221106,0.0189597057822571,0
131,1.0366333333333333,0.019796408973144,0.0291204395571221,0
132,1.0322333333333331,0.0126688219053863,0.0208898117859688,0
133,1.0395666666666663,0.0134426841842938,0.0221880676226566,0
134,1.0406666666666664,0.0104087615690403,0.0153508235365804,0
135,1.2815633333333332,0.0569680538954678,0.0645558844471111,1
136,1.2429966666666667,0.0419859655069821,0.0537664691231481,1
137,1.2336733333333332,0.082666313822933,0.1436301442076946,1
138,1.23533,0.0339991529752869,0.0560152525850548,1
139,1.2707766666666664,0.0923266841978277,0.1507882440930003,1
140,1.232553333333333,0.0313522119478191,0.0498366565883133,1
141,1.2404466666666667,0.0780936244719226,0.1133412746179418,1
142,1.0666599999999995,0.0308712874301403,0.0460396490615891,1
143,1.07688,0.0353653085590486,0.0593079427139866,1
144,1.0712166666666667,0.0777246014093164,0.1245221454378035,1
145,1.0406633333333333,0.0237488624582003,0.034653766348948,1
146,1.08156,0.0652707428476861,0.0862727665390731,1
147,1.0413333333333334,0.0255550314091879,0.039410934693293,1
148,1.05622,0.0564704272036314,0.0913522542666896,1
149,1.04089,0.0259236101612369,0.0382502319771451,1
150,1.3195466666666664,0.0582715963161728,0.1065035622337248,1
151,1.2597766666666668,0.1304151743305577,0.1438690044566576,1
152,1.3627700000000005,0.1233682785774131,0.3065356672084603,1
153,1.383663333333333,0.0764762066524574,0.1263603022520193,1
154,1.428446666666667,0.08796762350298,0.1862688004198561,1
155,1.4216666666666666,0.0734427467870441,0.1240449363397277,1
156,0.9655533333333332,0.0294547515415846,0.0360995619694233,1
157,0.97211,0.0509760628192032,0.0598560101060269,1
158,0.96289,0.0915257166273069,0.0903978330857603,1
159,0.9661133333333336,0.0369452796113664,0.0513766479126355,1
160,0.9772266666666668,0.0709776760213825,0.0981228673327275,1
161,0.9594466666666666,0.0278474760629402,0.0463436310927094,1
162,0.9605533333333331,0.0305585840643616,0.0388694182472139,1
163,0.95755,0.1583919794460657,0.2087796837689907,1
164,0.9539999999999998,0.0271377428727721,0.0339576656174595,1
165,1.1342299999999998,0.0287698657107244,0.0497137924286155,1
166,1.141223333333333,0.0331686309121935,0.0557289187869508,1
167,1.1532266666666664,0.0408888817285788,0.0523758115965193,1
168,1.1183366666666663,0.0353422479269244,0.0499938488827213,1
169,1.1562233333333332,0.0354267257249892,0.046442041585195,1
170,1.1397799999999998,0.0288504097985315,0.0512226089244255,1
171,1.1247733333333334,0.0293637690830706,0.0443731021241272,1
172,1.10733,0.044058253550378,0.0701900909459097,1
