,phase_entropy,dispersion_entropy,approximate_entropy,fuzzy_entropy,label
43,0.8088727640880485,1.276082611130177,0.3369551067684724,0.0211812589814595,0
44,0.8304865988473591,0.7573623844440698,0.0987642608796117,0.0265040926737633,0
45,0.8233751827600436,1.2896549475001733,0.278605013348949,0.022937096916983,0
46,0.8172041243787025,1.018160280287329,0.1575799067773593,0.0184574949525371,0
47,0.8575440943146182,0.855011137165332,0.1594439371666491,0.023243962905743,0
48,0.9173764871397956,1.0026936999826197,0.0843239281101309,0.028737396098624,0
49,0.8487217389300511,1.1048208884098367,0.1071291962920009,0.0198285045294429,0
50,0.8614026587900475,1.1587537891017663,0.3100602725552668,0.0303536243359974,0
51,0.8018638384423353,1.4955889945096748,0.3555970654358233,0.0251652443397714,0
52,0.8364152947766503,1.167224558997099,0.1321380037547581,0.0223907279161142,0
53,0.8156408767600289,0.2857631381192555,0.1660205278134396,0.0216301418229672,0
54,0.8223329085025857,1.4045571975062388,0.2452252060575741,0.0092869420617858,0
55,0.8696413963824864,1.2846462324363956,0.2432341065613759,0.027122279934428,0
56,0.8864998852197977,0.9459901903763512,0.1488090009972518,0.0295301543531804,0
57,0.8863857235482612,1.3032233308090866,0.1712579134665977,0.0224090944168848,0
58,0.8739695951922535,1.2651813475903302,0.2436790973369591,0.0247965131686784,0
59,0.8832010454026001,1.1678934499815652,0.2577888113123683,0.0255707514183696,0
60,0.8448178762067085,1.2244326165336228,0.2578020146893047,0.0274409048461155,0
61,0.819719339224581,1.1199541760969522,0.3763057468288648,0.0260704474648172,0
62,0.8423272415001051,1.199099079516843,0.2681766989261152,0.0204447456341706,0
63,0.8792823908876664,1.0163304192166265,0.1930778724180568,0.024810494445287,0
64,0.8904171784444483,1.4688339745236638,0.4303284823123388,0.0271472517982217,0
65,0.8780797905590024,1.2121339936052724,0.2197578662197619,0.0263339026615528,0
66,0.8528263637229526,1.2108641566053482,0.2388218325442839,0.0289905669119737,0
67,0.8608939267985533,1.190504210851986,0.1974301593821612,0.0252078285542119,0
68,0.8957171080109322,1.3005268187215204,0.204673966427507,0.0258312534507973,0
69,0.8287705910216254,1.1944374868812038,0.4526324214439672,0.0359143217447824,0
70,0.8404008512646876,1.2749608876704743,0.2466659821709291,0.023203723480194,0
71,0.8431050583008919,1.2121305272177307,0.1031645169099371,0.0210293454614884,0
72,0.8880846930561324,1.1686789121578738,0.1911858944536912,0.0181470274542979,0
73,0.8749414077762088,0.9372888260594254,0.189356724344482,0.0264401228572384,0
74,0.8452633750461735,1.4320957948621136,0.1856001848915278,0.0307397175491037,0
75,0.8470181867094153,1.5088256144261043,0.4840349524351537,0.0288769104760595,0
76,0.8953916806124709,1.3148231780442323,0.291603297429627,0.0352949606357855,0
77,0.8722894129823318,1.2204272426275011,0.1569496457065906,0.0267103824762583,0
78,0.8708904654848436,1.3216227228098891,0.1759538730358032,0.0226351107479246,0
79,0.889900647628819,1.0270873539062402,0.2445796881823483,0.0102168777663522,0
80,0.8386763204449078,1.2456306451880284,0.1408075883583623,0.0194763047738191,0
81,0.8760367646064114,1.2332506345536318,0.2591551282601112,0.0193640438315153,0
82,0.8606564141556663,1.3517284985988225,0.1072765945214759,0.0210917588955715,0
83,0.8083059962343854,0.371805835447607,0.1627187482692824,0.0059442857027814,0
84,0.8818909724232372,1.1429195076487857,0.1556547238137238,0.0286344308209069,0
85,0.8141872629284275,0.8162860131370102,0.2156514016790853,0.0184712485491027,0
86,0.8576616311352239,1.4992554820581006,0.2529938699620133,0.028107359383066,0
87,0.8805795395580782,1.3261949437512988,0.2042331897504528,0.0269815484445253,0
88,0.8665551674986696,1.326585576480672,0.3853585248605515,0.0229191450051954,0
89,0.8949131996634155,1.099213641091876,0.2547870298135695,0.0251055170284703,0
90,0.8738478298991721,1.3542222181447756,0.3212377494374037,0.0232382341265617,0
91,0.8191689261046005,1.0360073913222918,0.2245222760917564,0.0256442454886745,0
92,0.9098023506865914,1.2728485089840489,0.2888045916559838,0.0234413299373305,0
93,0.8559542238690208,1.338692086148782,0.4104447505218904,0.022609967091264,0
94,0.835362567789984,1.3817147510990302,0.3312695743891685,0.029520531572746,0
95,0.9192458787978846,1.387320501680621,0.2166834174722178,0.0212944949010246,0
96,0.8615016599875406,1.2472202120391809,0.2147634919999896,0.0203804716591043,0
97,0.8416544325682611,0.8823567171931117,0.1970344340472019,0.0237222447847706,0
98,0.8528150940474316,1.2207573381395749,0.252711564268993,0.0204540314106296,0
99,0.8175603367929554,1.2476593805001777,0.2247211691945323,0.02352860899684,0
100,0.8322419722640991,1.3183401348899826,0.2336561885351709,0.020054163571602,0
101,0.8853165115680672,0.7622440062194588,0.1198880437636809,0.0165823630726575,0
102,0.8997310162679327,1.2850374667858109,0.204063074292544,0.0274872862538513,0
103,0.915357687474785,1.2453892422969477,0.2944782734661533,0.0268348279010769,0
104,0.873012052947899,0.9552557160877644,0.1505078180677996,0.031282732664205,0
105,0.8435506971730823,1.4545873404823662,0.2239503424187527,0.0240191122167834,0
106,0.864332805379487,1.0776064400974572,0.1916220593582054,0.0188837955220679,0
107,0.8154011523858111,1.088874535648216,0.2285751275778582,0.0256599598092891,0
108,0.8655818334577955,1.4656191712760138,0.5217051110514594,0.0222938626830399,0
109,0.885252524329513,1.3556324139573348,0.3428911258851346,0.0244885005182929,0
110,0.7807743804933975,0.3853538492220162,0.1206221123165172,0.0037209339479786,0
111,0.8940760325022586,0.7670371602551246,0.0951562353266901,0.0181372901110821,0
112,0.8644855447021353,1.3086673303455008,0.1536738214566051,0.0213869882225348,0
113,0.827655133710864,1.283547534062338,0.4133724504254821,0.0367293776915202,0
114,0.8470668601509326,1.4501930246887664,0.231511608346711,0.0282384030223662,0
115,0.8628625872971898,1.3508289136166778,0.2639557316990411,0.02289513055404,0
116,0.7897906159679324,1.5673150500983373,0.4758512250082352,0.0275523105584023,0
117,0.8359665160107983,1.446408873837718,0.2931897923018982,0.0250233923588111,0
118,0.9309116519888968,1.135556143006082,0.2335971256184565,0.0223304955506107,0
119,0.8769230439886162,0.9932536450021808,0.3110132289881291,0.0194187583243838,0
120,0.8775250947113615,1.2669692623341653,0.2086209690156055,0.0237333666740364,0
121,0.7894341141072471,1.0416630035340722,0.1813065628839729,0.0273671560284386,0
122,0.8688680225070811,1.4122094625614476,0.1893176250411596,0.0252102789006273,0
123,0.9001003389413834,0.7164586847775127,0.1001127402047338,0.0198594189158471,0
124,0.8304582556054823,1.0880709099844723,0.1461427918635671,0.0220487616776446,0
125,0.8579800299639966,1.135426306888057,0.1634179416785592,0.0269916295673966,0
126,0.8508080171024708,1.260799993020243,0.216049132749287,0.0240873075149123,0
127,0.846647618955836,0.4686656084501216,0.155065207915362,0.019430738433678,0
128,0.8424986819722341,1.369075956424103,0.3428456811211799,0.0233779067280041,0
129,0.8220299867392216,1.325328564818116,0.2643790059048982,0.026483973281172,0
130,0.9058983981995328,1.2779147056948164,0.2933024421510088,0.0223905083097825,0
131,0.8491077427240925,1.2304121053102026,0.2080155992278742,0.0422639223249212,0
132,0.8476541875860624,1.2188074309199488,0.2603814247180025,0.0226337079417195,0
133,0.7442669209999551,1.4353673908144933,0.4214492199792099,0.0243869355871563,0
134,0.9303534903103968,0.965502124744426,0.0848071733775219,0.0283164373125209,0
135,0.906974132375959,0.8881023745695613,0.226315367168757,0.0338427490997821,0
136,0.8633081608368287,0.4326039103983812,0.1870725273279549,0.0277098864182149,0
137,0.8599375389842705,0.9347350282235248,0.1418008502332286,0.0251482087370539,0
138,0.8279438720691484,1.019553103100208,0.2053710408496007,0.0251735422988353,0
139,0.9073189860311875,1.302970884951847,0.18793927648037,0.020938556701017,0
140,0.789165058620323,1.5199353786823857,0.2544813032063271,0.0229244370869309,0
141,0.7414985968533983,0.586064395620419,0.4665304991093315,0.0111281523776541,0
142,0.8246908955981983,1.4778085068625897,0.3328934853194196,0.0270081866950272,0
143,0.8405927690040722,1.279839405521475,0.3522810391342301,0.0297277589082618,0
144,0.7848331451973921,1.3938955721561177,0.2634662335027253,0.0238714479076168,0
145,0.8240514878358071,1.123879684558783,0.1843510684971157,0.0291716841191014,0
146,0.8259919170983472,1.3172668611054776,0.2173748042870285,0.0239052679765332,0
147,0.8781368390894942,1.0465932220971728,0.1249371008388806,0.0295597384903373,0
148,0.8678880680846746,1.4729251035349833,0.2424526093633212,0.0311902154867487,0
149,0.8737825263486269,1.1892707489679863,0.192274926560106,0.0229880682004355,0
150,0.9315598404508832,0.9049138099287964,0.1221607299180773,0.0304622044123934,0
151,0.8292537532400138,1.3841130081078084,0.2449037482950977,0.0259356222634269,0
152,0.8105223609531512,1.439571605603454,0.29134119310145,0.018906170926722,0
153,0.8327760974226596,1.254936554173348,0.2366647148340084,0.0421861878683005,0
154,0.8438171279644069,1.133704408302279,0.1818682798566917,0.0287911119723393,0
155,0.8900956687751689,0.9543567667013604,0.1672038298575939,0.0363826614353889,0
156,0.8997063986344775,0.94385775940444,0.1723831928998076,0.021431517852535,0
157,0.7833758983942066,1.4262449473841567,0.329341517918549,0.0268514685037527,0
158,0.8193724553977012,1.5590418506098551,0.5669231276569073,0.0299700495676747,0
159,0.8478443255597696,1.3379207268546762,0.2198489528235092,0.0261970533935947,0
160,0.8491913584200647,1.4208092257939566,0.3623528935610287,0.0283997979476333,0
161,0.8430670620389129,1.2559156191132033,0.2531434676832449,0.0053030522622739,0
162,0.8545860336227924,1.5553393558135251,0.3644681434435388,0.0327494546102054,0
163,0.8967782263211725,1.3441407713569178,0.2952540251589917,0.0254355518449417,0
164,0.8950044376331773,0.8318728809871023,0.0921320358330195,0.0188895178230371,0
165,0.8373588047908196,1.2899801815463117,0.299003274767381,0.021367285707984,0
166,0.8699886694346529,1.3080218276571698,0.3191478629310633,0.0261915050941492,0
167,0.8795321170755651,1.015036189846492,0.1226393186711327,0.0309455873121011,0
168,0.8740133473115204,1.3264788424640488,0.2349865547436695,0.0208930739776129,0
169,0.8855181128604706,1.0200659716797775,0.1007642742492007,0.0299101015783689,0
170,0.8313762295046473,1.0666426351194154,0.3060472582447682,0.0370558458430538,0
171,0.7841033830290435,1.2799943015605126,0.2470816545962668,0.0247540384698163,0
172,0.824014848713316,0.9777276084162352,0.1977435547531871,0.0333107673608427,0
173,0.7764562871443657,0.9154248198648244,0.150512289704165,0.0101049934766516,0
174,0.8449289457114563,1.3999573139136732,0.2091277619556177,0.0235023455170342,0
175,0.8360682665336553,1.0544636835164982,0.3088745659084915,0.0279640630619831,0
176,0.9359153555201856,0.8318728809871023,0.1051089863961747,0.0213814905291013,0
177,0.8294593857532713,1.652169587843586,0.4289896065104002,0.0337948631138277,0
178,0.9010547522817224,1.2769128342846616,0.2426052457853793,0.0228840055176765,0
179,0.7588174525481053,0.855717851815418,0.1656628451562229,0.0238770448078569,0
180,0.8781456682876487,1.1340273283102045,0.2010134692662293,0.0245677969335755,0
181,0.8752381992734105,0.9753652704960174,0.2775718611013897,0.0265257158419701,0
182,0.848077263145672,1.1377335193666436,0.1606088341033138,0.0202084579380519,0
183,0.8505556589543254,1.290827867709267,0.2119987769280908,0.0276807463983298,0
184,0.65697056654697,0.6800379798061853,0.1456185831684915,0.0292943408358189,0
185,0.8753531137741029,1.096327731138108,0.203608840312583,0.0310993072182304,0
186,0.8626248280116173,1.0195518081725976,0.2455792186129348,0.0249375924394557,0
187,0.8309752083390088,0.903452710391152,0.1358117118048118,0.0310321237563349,0
188,0.816684157413986,0.944346623197994,0.1929484802768404,0.0222438043918309,0
189,0.850333410288098,0.9491774702703142,0.1852281765987256,0.0268631930888438,0
190,0.8590570536605534,1.5048852707128166,0.4086710958010391,0.0356177730064208,0
191,0.8586599321181749,1.341637546839792,0.3530592802465326,0.0285050385934571,0
192,0.9055433979279944,1.3518534465507992,0.2464617137739737,0.0271160468707245,0
193,0.8840398345249716,0.9166346051873884,0.2517029472595864,0.037714090708235,0
194,0.8611429529934148,1.497763051149759,0.2199591932629228,0.0249805091173412,0
195,0.8331682357240134,1.2291416131409374,0.305002568472789,0.02633571681627,0
196,0.8405500805853418,1.3720095819015952,0.1690025457414956,0.021385484265404,0
197,0.8691027591868373,1.39529580984254,0.373440569333983,0.0275588256833044,0
198,0.8324313494352547,1.0186261876058011,0.1258884189582128,0.0083078538843646,0
199,0.8462808351985702,1.3821264962016977,0.3035419718033547,0.0292647558770663,0
200,0.8862591079329757,1.132369216774154,0.2245172033969307,0.0364955714114084,0
201,0.862986337169354,1.5006193770685097,0.2391701973975482,0.0284191658734738,0
202,0.8389644808424278,1.3691359876423,0.253000054111733,0.0209450784969846,0
203,0.8354119248246138,1.3499216989097995,0.3241127643657084,0.0250230195075096,0
204,0.8312251002412787,0.8710921540387513,0.1810328757891877,0.0211541236943358,0
205,0.8179254415059094,1.3499630095311388,0.4167124158470661,0.034739830538971,0
206,0.8533123798350187,0.5123675693489248,0.1564389515417661,0.013331475548979,0
207,0.8688210780376466,1.3495943507119172,0.2840790257482228,0.0256522641752187,0
208,0.872943170316157,1.2570464050100707,0.2093898672770437,0.0247550509559089,0
209,0.8468291510580067,0.7996483337368692,0.1390993105440641,0.0261385055021167,0
210,0.9367972719596378,1.249047851904908,0.2082291383344987,0.023115657554689,0
211,0.8854405456853957,1.011246670200226,0.0943824394637564,0.0314892035751286,0
212,0.8766824134767789,1.292025087318808,0.3389149923083465,0.031330295173456,0
213,0.7685084637593803,1.5987763558583448,0.2994350838738988,0.0259069587902034,0
214,0.8166569978776307,0.9428656210643334,0.1390792920047832,0.0272052606720452,0
215,0.8539001635649406,1.1693422397074469,0.2094525026210276,0.0247597846165628,0
216,0.8433659177688063,1.484358941888842,0.2076523577055158,0.0202089310867065,0
217,0.9257402206326788,0.9836242439678304,0.0851326455659728,0.0287536377610673,0
218,0.7938856214591066,1.1505990392688292,0.1081365514309076,0.0220830220763693,0
219,0.9159604521669878,1.2864816704203164,0.2037939263580792,0.0236753733962734,0
220,0.7934094700250462,1.378769101725714,0.4120274043450771,0.0230836434692954,0
221,0.8268158207631401,1.2825571715251582,0.2298355574092536,0.0285510850294471,0
222,0.8257006290960351,1.567010389660649,0.5068622507722824,0.0524768492949655,0
223,0.8626727745081041,1.4666754193492135,0.2356561458858967,0.024876665327708,0
224,0.8720259877292303,1.0604476524183022,0.1479763376761089,0.0289030120012373,0
225,0.763494937624925,1.5742138308209892,0.3242384535391278,0.0268858649792606,0
226,0.8526455404715705,0.8516061731832458,0.1282621338861373,0.021634534535141,0
227,0.8278538784948011,0.9559509883209736,0.1888249010613756,0.0341574816355916,0
228,0.793371521613099,1.0683366379168044,0.2794979630793699,0.0262026138375669,0
229,0.7987930243979064,0.8036625778659452,0.2150145382557744,0.0278126040415077,0
230,0.7467671255314768,1.2937807106756125,0.1746287023846575,0.0206257524373972,0
231,0.912438643611912,1.290956540700641,0.3228334578904905,0.0268917000376677,0
232,0.8223262505487298,1.5431420779861678,0.3874446638425191,0.0280400073905592,0
233,0.8965264144254029,1.2919217262146852,0.3037436988605875,0.0253445506620525,0
234,0.8535603450183156,1.5308339806627602,0.2454190726629663,0.0293715046629799,0
235,0.8399148514378677,0.868940020574757,0.1902147456235872,0.0262985354646339,0
236,0.8982944531685189,1.2813875406460358,0.1805764337921689,0.0203240432209169,0
237,0.9083367728787644,1.0007068404920727,0.1781279239860997,0.0222653081534068,0
238,0.914998193796872,1.2211268591287807,0.2198465816052195,0.0241501547090423,0
239,0.8477205268778129,0.7996483337368692,0.1697254300598059,0.0283102472780246,0
240,0.8756427524366841,0.9766205925933864,0.1378447411200443,0.0282603231581382,0
241,0.8824977747406655,1.41044014966812,0.2834225079642771,0.0276150376143007,0
242,0.8691742164539612,1.363722244038064,0.2496892254607898,0.0174145525175694,0
243,0.8264743568335992,1.4598769166050554,0.3715089793316743,0.0257536685936183,0
244,0.8747820161310799,1.2152599798006205,0.1574700981081778,0.0281223394997179,0
245,0.8314782254405706,0.7996483337368692,0.1671360650021731,0.0272154255500342,0
246,0.8648304062823794,1.2481720835510612,0.2231069115635728,0.0244828500818206,0
247,0.9117129619606475,1.3177487794580662,0.2267078844142771,0.0214632746672674,0
248,0.8213149193671768,0.2348039111215024,0.1446818087418071,0.0238770964511246,0
249,0.8333323329183701,1.177786624026247,0.3358059420344612,0.0282024989103681,0
250,0.8036870995584915,1.446183868644428,0.4392028055904458,0.0271585781546404,0
251,0.8998426738011853,1.0592344122674713,0.3393861352115705,0.0299605950446812,0
252,0.7499397980047423,1.8566404935636356,0.4171927386615328,0.0440612509702162,0
253,0.8880720322188977,1.4032921251985122,0.3084660129863841,0.0334853862816125,0
254,0.8303173288724749,1.2484236507056767,0.1546584898421199,0.0163332754536752,0
255,0.8937857710754065,1.329463596658637,0.2625863910565322,0.0252019956575518,0
256,0.8401769688673397,1.477190064304882,0.3734910384371783,0.0386233634590827,0
257,0.8136127719166992,0.9431649566728448,0.1434940282217298,0.0079289479649073,0
258,0.878476264525723,1.3425798597698166,0.2175443725731061,0.0242823102310072,0
259,0.7934587268706718,1.2057720424633835,0.414858872690766,0.0252242929621834,0
260,0.8718918649027176,1.0295154490225649,0.168699547493494,0.0202710417732515,0
261,0.7690579768892548,1.3953249309967268,0.3810064512035782,0.0291216794645355,0
262,0.8206043784371599,1.1471848672165057,0.2819565937191375,0.0277121243035197,0
263,0.884404335195782,1.2358947322272478,0.2934455563624718,0.0205625201741204,0
264,0.8655561393348506,1.5819385459448718,0.3208579358753738,0.0325387790047979,0
265,0.8408783265135479,1.0022017815610695,0.1480975460612641,0.0201439638631669,0
266,0.8469832749704448,1.0426070667383829,0.2494938445055678,0.0337369423852274,0
267,0.8797994562359943,1.296546025670163,0.2386694990092928,0.0191622022430062,0
268,0.8303707318184531,1.3383169125763752,0.2044006099039395,0.0216682720758877,0
269,0.7918298492524811,1.1710928805367755,0.180398675576354,0.0197056115628889,0
270,0.8932092290602264,1.3903912552791005,0.3243948688698035,0.0260595256282056,0
271,0.9412530879377438,0.9608620913177844,0.1500019661403768,0.0303954185113848,0
272,0.8354269042593658,0.9519285281259516,0.1419896007315666,0.0264841026419262,0
273,0.8851408579382715,0.9994402229033365,0.1872173853750225,0.0326990435093267,0
274,0.904703820001074,1.388216377049633,0.2876710607878365,0.0225058044260323,0
275,0.8364880172922105,1.0567793777633607,0.1910706029403668,0.0375034121209274,0
276,0.8170282892103932,0.9737022083869568,0.1842631174150784,0.0263178130656799,0
277,0.8795546148790396,1.1177684660749168,0.2721356505343204,0.0256101133562395,0
278,0.8127497275695196,1.5605980260895491,0.3636050431513569,0.0194575382002252,0
279,0.8007390707231989,1.003866102130139,0.1584888339112191,0.011378610364474,0
280,0.8354962706419269,1.1478637586103406,0.3743331071421627,0.0308951757424597,0
281,0.8299716516629947,1.0617995640310478,0.2205176531015025,0.0259408874834761,0
282,0.876693460031912,1.3751705607017293,0.2070151181479755,0.0084430388910797,0
283,0.8693489418322327,1.1991989654587711,0.1521190106813943,0.0205354518599161,0
284,0.8561366679193793,1.1003952210268642,0.2098150961798124,0.0192801852514854,0
285,0.8684224432734817,1.0751544028586528,0.11898681400707,0.0298101532386251,0
286,0.8561663297236997,1.3218587487384237,0.287725732248437,0.0264495485593693,0
287,0.8432713883870678,0.7553953554337741,0.1429686787018582,0.030886202523341,0
288,0.852033043090237,1.5005511127315765,0.4965973386668763,0.0235421155829433,0
289,0.8092170304929941,1.2337283239795416,0.3944475428338094,0.0243370423483944,0
290,0.8320002728712169,1.4847362572801257,0.2674127214061574,0.0245377778303054,0
291,0.7957006284302575,1.0330394824446367,0.1755785715176359,0.0197941248398471,0
292,0.8438251394148923,0.6093209020772506,0.2317577823904975,0.0120343639288534,0
293,0.7687547781210621,1.4408697621150572,0.180345757085818,0.0107318512981824,0
294,0.844018034056173,1.1846604508844296,0.145534987259424,0.0182283805418407,0
295,0.8427460911751717,1.254454304271884,0.2236998302724571,0.0209459166605333,0
296,0.8569375612718421,1.4221027655136949,0.3556371802843463,0.0243324778111837,0
297,0.8585268008813681,1.362588314594168,0.2841389325373225,0.0195709996807137,0
298,0.8387979849611217,1.315584337279351,0.2006388136475494,0.0323761740791392,0
299,0.8169728664191123,1.4763614327237642,0.3901327840061444,0.0290461594489565,0
300,0.8389657505558723,1.09902827334821,0.2336439468955116,0.0347635196266042,0
301,0.8507114934993804,1.0089948316767434,0.2035490575835745,0.0363929725868007,0
302,0.8672972424926035,1.3714611838010886,0.2629806693120218,0.0252818685301339,0
303,0.8436759524078215,1.135146521923783,0.1929678571910991,0.0164231908446069,0
304,0.8684731802923511,1.314627858391284,0.2427860512736446,0.0247095609397971,0
305,0.8898884795134676,1.3396657228660698,0.2277896548310807,0.0246502108360225,0
306,0.8676915864423742,1.2103856619783722,0.2001729915467989,0.0219163328869153,0
307,0.903735188620274,0.9603734248882484,0.1832513354498421,0.0323566665789517,0
308,0.7898379275190899,1.0153989019347969,0.1402186010359665,0.0456905983385963,0
309,0.8459237551038383,1.264508759552296,0.2798004973938524,0.0267461011029852,0
310,0.843117667972049,1.130775825233013,0.2560712566874799,0.0283439140069933,0
311,0.8410928358437781,1.1622699287370288,0.2275612516734935,0.0216799960022056,0
312,0.8536675269093994,0.8145720400786732,0.101489656939341,0.0137084194422378,0
313,0.8536446179279698,0.9051222438927624,0.1989675439164087,0.0277708610902247,0
314,0.9142742108841098,1.1670466444615275,0.2122217408249778,0.027500593613458,0
315,0.8073651250099881,1.2979446438450049,0.140263697797329,0.0163398759099501,0
316,0.8828597411360055,1.4132665396724478,0.3113170798561029,0.025494976492153,0
317,0.8942746503617437,0.9812782984302422,0.1534800465396399,0.0380366959466845,0
318,0.8617577615864225,1.219896902770496,0.2128699090282753,0.0248349323969451,0
319,0.8445192926049067,0.9812782984302422,0.0692981530949474,0.0369019266945132,0
320,0.8468729764286332,1.071067228693392,0.1285635912287979,0.0157921828783255,0
321,0.8196663227837899,1.3091241602951156,0.1205505059690146,0.0156609489013153,0
322,0.8530533263547285,1.133232263304678,0.1896267241896412,0.0273253650402431,0
323,0.8679637265015366,1.1846604508844296,0.2176381956554103,0.0225754121303006,0
324,0.8330028648306608,1.279409756262038,0.2078616403009747,0.0230934278978041,0
325,0.8845511404367346,1.0522817207897122,0.1239034185963885,0.0276005489712478,0
326,0.8669201572298834,1.29104150931166,0.2310969403858975,0.027974807024792,0
327,0.8932065676154078,1.0849068530041803,0.175102853351956,0.0291058808741092,0
328,0.9136320983106392,1.1594269984825871,0.2188381343179073,0.0301878154627366,0
329,0.849822327623818,1.5088767634834743,0.4760517941312079,0.029463535512925,0
330,0.8361739540842329,1.1470666394360982,0.1435556258179073,0.0210397885811209,0
331,0.8772108766672343,1.2172250815464754,0.2179928667339998,0.0238144011367649,0
332,0.7514919934412726,1.2236525947217942,0.2777771436153815,0.0249769581466401,0
333,0.8706909330293471,1.3342438749974386,0.1433564319526867,0.026552093113744,0
334,0.8697957039138305,1.236898087724438,0.3576721663515743,0.016534649454284,0
335,0.8750014295792359,1.2586688735015394,0.2267914868805061,0.0244444695590134,0
336,0.8339776220032779,1.4460708064689556,0.2469062378092199,0.0244726641377701,0
337,0.9140909673075536,0.9456846307678312,0.1610452224269392,0.0393807412440614,0
338,0.8420039302584683,1.5087777882221507,0.4261227666242115,0.020808505944928,0
339,0.8987609657641022,1.346158107880144,0.1995410137083531,0.0285127953556105,0
340,0.9283724894328996,1.4309194382839587,0.2075757649603358,0.0241958652504946,0
341,0.8871245881949704,1.2779147056948164,0.2104004560415437,0.0261780140087728,0
342,0.8530344037685731,1.1039368870006647,0.3594214676008627,0.0411008439897113,0
343,0.8370172036522102,1.2083890044805763,0.3453229563726649,0.0188174616593478,0
344,0.8248528819648776,1.3226076829819358,0.3260977662700761,0.0220130936290272,0
345,0.8879222018593366,1.2835823940123383,0.338828881525377,0.0307698272056176,0
346,0.8472525623968779,1.4776599135996988,0.3899406265101244,0.0327343215609912,0
347,0.8368428014978601,1.1382254907222722,0.3555260040243038,0.0279062072968483,0
348,0.892277536735551,1.2639051706647606,0.2920413864494247,0.0302108714337028,0
349,0.91569970442356,1.3531692423488564,0.235932813882981,0.0244705611689343,0
350,0.8736999039713849,1.2244284043746445,0.2256605025603715,0.0206556724619644,0
351,0.8733547900361328,1.3900613194299036,0.2199158547739059,0.0240596277714346,0
352,0.8826237591050778,1.1998146801297878,0.2629129873766782,0.0255947110134163,0
