,participant_id,approximate_entropy,fuzzy_entropy,permutation_entropy,spectral_entropy,dispersion_entropy,increment_entropy,phase_entropy,slope_entropy,label
28,old_1,-0.05406722127027663,0.0013872302862324437,0.9980008838722996,0.3044589386775532,1.9683824087283812,3.392147223664534,0.83726699901719,-0.0,old_general
29,old_1,0.018895639841296052,0.0012974206992167892,0.9980008838722996,0.3058742191832298,1.9408430327407737,3.8365916681089787,0.4543024611789718,-0.0,old_general
30,old_1,0.018895639841296052,0.0010533226346611801,0.9980008838722996,0.30633857808915244,2.0005073917883625,4.058813890331201,0.7583362529596361,-0.0,old_general
31,old_1,-0.05406722127027663,0.0010884737497034447,0.9819407868640976,0.30670049887869016,1.968382408728381,3.3921472236645345,0.6249297820773313,-0.0,old_general
32,old_1,0.23778422317601589,0.002003320428938804,0.9819407868640976,0.3065943620079644,2.0413452698399546,3.4613201402110083,0.7209960464410303,-0.0,old_general
33,old_1,-0.05406722127027663,0.0009819616822237531,0.9819407868640976,0.30651127743446155,2.159731616075493,3.8365916681089787,0.8130871559718998,-0.0,old_general
34,old_1,-0.05406722127027663,0.001428745207892712,0.9980008838722996,0.305418431983674,2.1046528641002777,3.6143694458867563,0.7550279401237086,-0.0,old_general
35,old_1,-0.05406722127027663,0.001587467918858887,0.9980008838722996,0.3057206604644767,1.9683824087283812,3.7254805569978675,0.7395255600924161,-0.0,old_general
36,old_1,0.018895639841296052,0.0014270412096389906,0.9980008838722996,0.3060389138282269,1.8091581844412505,3.3502090290998976,0.725612756480855,-0.0,old_general
37,old_1,0.018895639841296052,0.0014763687653754909,0.9819407868640976,0.30594236381588913,2.159731616075493,3.4193819456463714,0.7850258459710306,-0.0,old_general
38,old_1,0.018895639841296052,0.0014282657993766046,0.9980008838722996,0.30613762639320447,1.986266517864739,3.7254805569978675,0.7824107860456876,-0.0,old_general
39,old_1,-0.05406722127027663,0.0016250936281161366,0.9980008838722996,0.304572304528365,2.159731616075493,3.5724312513221195,0.7309111175370547,-0.0,old_general
60,old_2,0.09185850095286963,0.0061910122979909055,0.9819407868640976,0.3077552342517051,2.1321922400878854,3.7254805569978675,0.7399986097625265,0.2974722489192897,old_general
61,old_2,0.11534438465650121,0.0067267069325479545,0.9819407868640976,0.31121070430822495,2.0005073917883625,3.794653473544342,0.8055145716809904,0.2974722489192897,old_general
62,old_2,0.018895639841296052,0.01416318229435698,0.9494520153879487,0.3091572733908424,2.0831255197511855,3.4613201402110083,0.7846416038200195,0.4854607607459134,old_general
63,old_2,0.018895639841296052,0.005605022390855141,0.9980008838722996,0.30743311791890804,2.1418475069391354,3.4193819456463714,0.5735680915666762,-0.0,old_general
64,old_2,0.09185850095286963,0.016762076404368553,0.9819407868640976,0.30625404184952926,1.986266517864739,3.350209029099897,0.8094919668332401,0.5907239186406503,old_general
65,old_2,0.018895639841296052,0.0044025566059208154,0.9494520153879487,0.30757399691148996,2.1143081309515277,3.7254805569978675,0.7915623063330504,0.2974722489192897,old_general
66,old_2,0.5922706836859866,0.13385024822025282,0.9980008838722996,0.34125656427106404,0.6096274235960984,3.7254805569978675,0.8489674236979848,1.058277043226334,old_general
67,old_2,-0.05406722127027663,0.008130022371796719,0.9494520153879487,0.3059980625779996,2.0413452698399546,3.419381945646371,0.5437093307745815,0.7742433029172697,old_general
68,old_2,0.018895639841296052,0.008301146332712839,0.9819407868640976,0.30536365290044687,1.9133036567531656,3.6143694458867563,0.8369714752095125,-0.0,old_general
69,old_2,0.1923607380520509,0.005542931356572023,0.9980008838722996,0.30623312766754257,1.8821210455528237,2.9749375012019272,0.834827388555912,-0.0,old_general
70,old_2,0.21858956918405115,0.004415686685400044,0.9980008838722996,0.30753624358655846,1.986266517864739,3.6835423624332306,0.7634740426816922,-0.0,old_general
71,old_2,0.1883072457680739,0.009587732725879206,0.9819407868640976,0.3052081597166593,1.9683824087283812,3.7254805569978675,0.8260194588958311,-0.0,old_general
72,old_2,0.09185850095286963,0.009197296455942139,0.9819407868640976,0.30646646462314964,1.986266517864739,3.5032583347756456,0.8689454210140667,0.2974722489192897,old_general
73,old_2,0.09185850095286963,0.005247645714616445,0.9980008838722996,0.3065414347093322,1.8545816695652158,3.6416041678685933,0.9152838554783581,-0.0,old_general
74,old_2,0.018895639841296052,0.015227544569186402,0.9980008838722996,0.30784103448308303,2.068884645827562,3.5724312513221195,0.8084363164326467,0.5907239186406503,old_general
75,old_2,0.25721661459567136,0.007406756193224173,0.9494520153879487,0.30529737746009594,1.7398385585424117,3.3921472236645345,0.7587800041086384,0.2974722489192897,old_general
76,old_3,0.09185850095286963,0.0029728027328230766,0.8314743880097293,0.3065210023641237,1.4994226308586,3.086048612313038,0.8220005907890418,-0.0,old_general
77,old_3,0.23778422317601633,0.0022563501509921258,0.9980008838722996,0.3090635209632096,1.9408430327407735,3.266332639970623,0.8840781285271567,-0.0,old_general
78,old_3,0.09185850095286963,0.00271439099180093,0.9819407868640976,0.3033135654747169,2.1321922400878854,3.5304930567574826,0.6596313970813666,-0.0,old_general
79,old_3,-0.05406722127027663,0.0019472791399905987,0.9980008838722996,0.30527397888103197,2.0138058938523464,3.6143694458867563,0.6042396822278161,-0.0,old_general
80,old_3,-0.05406722127027663,0.0016355440084893091,0.9980008838722996,0.3066166899114243,2.1046528641002777,3.266332639970623,0.8461914099975322,-0.0,old_general
81,old_3,0.018895639841296052,0.002994991427979321,0.9980008838722996,0.30685408275252635,2.1143081309515277,3.5724312513221195,0.7686760016714547,-0.0,old_general
82,old_3,-0.05406722127027663,0.001593696634065278,0.8997437586982626,0.3058721080270054,2.1321922400878854,3.4613201402110083,0.7890659792434711,-0.0,old_general
83,old_3,0.08780500866889307,0.0017137364345868322,0.9980008838722996,0.3050568794977149,1.8128014196539846,3.7254805569978675,0.7829466335391919,-0.0,old_general
84,old_3,0.12764503617623824,0.0018523148324629535,0.9980008838722996,0.3071300020789208,1.9826232826520043,3.6143694458867563,0.7419807848295269,-0.0,old_general
85,old_3,-0.05406722127027663,0.0016627993996689572,0.9819407868640976,0.30715511103825743,2.159731616075493,3.6835423624332306,0.7364116215243754,-0.0,old_general
86,old_3,-0.05406722127027663,0.0023962425982140267,0.9494520153879487,0.30602419358213473,2.1321922400878854,3.94770277922009,0.8102283056575932,-0.0,old_general
87,old_3,0.28880948286725516,0.0022494169932717467,0.9819407868640976,0.30806072217793967,2.159731616075493,3.8365916681089787,0.8033485466870633,-0.0,old_general
88,old_3,0.018895639841296052,0.001178515665362423,0.9980008838722996,0.3058190793879877,2.013805893852347,3.5724312513221195,0.7978695816491941,-0.0,old_general
89,old_3,-0.05406722127027663,0.001965988992625234,0.9819407868640976,0.30556635415109734,2.1321922400878854,3.3027227528624894,0.8428052206924066,-0.0,old_general
90,old_3,0.14562670807247802,0.0022964099800136806,0.9819407868640976,0.30558605347019546,2.0688846458275623,3.7254805569978675,0.7468327666960258,-0.0,old_general
91,old_3,0.08780500866889351,0.0026372455972083486,0.9980008838722996,0.3080019037429809,2.1143081309515277,3.530493056757482,0.8727624096311007,-0.0,old_general
92,old_3,0.09185850095286963,0.001433479035128138,0.9980008838722996,0.30681984270266954,1.9096604215404316,3.8365916681089787,0.7344976489163317,-0.0,old_general
93,old_3,-0.05406722127027663,0.0011184778728576816,0.9980008838722996,0.30686946811763044,1.9408430327407737,3.7254805569978675,0.7783219025443443,-0.0,old_general
94,old_3,0.01484214755731994,0.0012160478921457996,0.9494520153879487,0.30605523125767786,2.1046528641002777,3.377443751081734,0.7238414481339217,-0.0,old_general
95,old_3,0.11534438465650121,0.001427591196638267,0.9819407868640976,0.307112244868178,1.9683824087283814,3.30827083453526,0.7973779824365533,-0.0,old_general
96,old_3,0.11534438465650121,0.0018561982999677484,0.9494520153879487,0.30742530286152553,1.958727141877131,3.2390979179887864,0.559182684815871,-0.0,old_general
97,old_3,0.09185850095286963,0.002447275471450072,0.9819407868640976,0.304573322129531,1.8857642807655584,3.4193819456463714,0.8531542676513808,-0.0,old_general
98,old_3,-0.05406722127027663,0.0015698091538925985,0.9819407868640976,0.30588405474672914,1.986266517864739,3.5724312513221195,0.867864148939033,-0.0,old_general
99,old_3,0.2226430614680277,0.0024818034228082375,0.9980008838722996,0.30746477025665925,2.004150627001097,3.8365916681089787,0.889557894215599,-0.0,old_general
100,old_3,0.018895639841296052,0.0018228229100698545,0.9980008838722996,0.30631082474449606,1.9862665178647387,3.6143694458867563,0.8832465522706333,-0.0,old_general
101,old_3,0.23373073089203933,0.0022839967008790873,0.9494520153879487,0.3043660851484927,2.055586143763578,3.5032583347756456,0.8888726353359618,-0.0,old_general
102,old_3,0.1607678697804662,0.0015629717031390156,0.9494520153879487,0.3089399517219952,1.9096604215404314,3.350209029099897,0.6832597417258919,-0.0,old_general
103,old_3,0.1883072457680739,0.0031720174456846273,0.9980008838722996,0.3067917594063473,1.8678801716292004,3.377443751081734,0.7958117906309556,-0.0,old_general
104,old_3,0.09185850095286963,0.002063246413744446,0.9819407868640976,0.3081572484474644,2.0592293789763123,3.4613201402110083,0.8424182642116702,-0.0,old_general
105,old_3,-0.05406722127027663,0.001748552800535541,0.9819407868640976,0.30636408566555534,1.986266517864739,3.7254805569978675,0.8278680796591757,-0.0,old_general
106,old_3,0.018895639841296052,0.0008328125724335056,0.9819407868640976,0.30584239317555423,1.986266517864739,3.503258334775645,0.8315621986266495,-0.0,old_general
107,old_3,0.09185850095286963,0.001681887828540951,0.9494520153879487,0.30620456306275445,2.1321922400878854,3.350209029099897,0.7869021927276099,-0.0,old_general
108,old_3,0.018895639841296052,0.0016821132681437145,0.9980008838722996,0.3062250491144754,1.9096604215404314,3.6143694458867563,0.8085290329308918,-0.0,old_general
109,old_3,0.018895639841296052,0.0024114430498834993,0.9980008838722996,0.30563392071540096,2.1046528641002777,3.94770277922009,0.7910594777927511,-0.0,old_general
110,old_3,0.09185850095286963,0.0024052116381901856,0.9980008838722996,0.30596935844040407,2.02804676777597,3.3082708345352603,0.778086369378813,-0.0,old_general
111,old_3,0.2185895691840507,0.0037951974558280144,0.9980008838722996,0.3046891945001442,1.9862665178647387,3.4613201402110083,0.7804140873972585,-0.0,old_general
112,old_3,0.14968020035645457,0.0048249818753066664,0.9819407868640976,0.30537225399667695,1.6668756974308383,3.8365916681089787,0.7543885641338927,-0.0,old_general
113,old_3,-0.05406722127027663,0.0009127605145188289,0.9494520153879487,0.3056111056483426,1.7912740753048928,3.6143694458867563,0.5505360098800534,-0.0,old_general
114,old_3,0.018895639841296052,0.001894311482633415,0.9980008838722996,0.3073781772629527,1.9096604215404316,3.9057645846554525,0.8439589001067347,-0.0,old_general
115,old_3,0.2226430614680277,0.0028909561229232272,0.9819407868640976,0.3070604225399952,1.9408430327407737,3.4613201402110083,0.7392945705489595,-0.0,old_general
116,old_3,0.40719582910279506,0.0011059823796258916,0.9980008838722996,0.3037056955877943,1.8857642807655577,3.503258334775645,0.630027374191166,-0.0,old_general
117,old_3,0.018895639841296052,0.002525681117374945,0.9980008838722996,0.3063716534545444,2.1321922400878854,3.169925001442312,0.8765197625450365,-0.0,old_general
118,old_3,0.018895639841296052,0.0044230069211613765,0.9980008838722996,0.30520327997681523,2.1046528641002773,3.2810361125534233,0.5723578078008894,0.2974722489192897,old_general
119,old_3,0.018895639841296052,0.0016669269662401565,0.9980008838722996,0.3073968966697429,2.0592293789763123,3.905764584655453,0.6149680136003186,-0.0,old_general
120,old_4,0.018895639841296497,0.000840827138581357,0.9494520153879487,0.30627749665846615,1.663232462218104,3.155221528859512,0.7148524278075641,-0.0,old_general
121,old_4,-0.05406722127027663,0.001158440355402246,0.9980008838722996,0.30492742056487776,2.0316900029887046,3.3921472236645345,0.6546029456178505,-0.0,old_general
122,old_4,0.18425375348409823,0.011852655158631431,0.9980008838722996,0.3075114784187397,1.7912740753048928,3.4193819456463714,0.7255303517768867,0.5907239186406503,old_general
123,old_4,0.018895639841296497,0.008294529814815599,0.9819407868640976,0.3125352593932817,2.1321922400878854,3.4613201402110083,0.7764636996207718,0.5907239186406503,old_general
124,old_4,-0.05406722127027663,0.0012571380270324228,0.9494520153879487,0.30494212310952956,1.885764280765558,3.3027227528624894,0.7685795925827417,-0.0,old_general
125,old_4,-0.05406722127027663,0.0004674711479305538,0.9980008838722996,0.30621747405474703,1.9408430327407733,3.6416041678685933,0.731912989565159,-0.0,old_general
126,old_4,0.018895639841296052,0.000909393517893875,0.9980008838722996,0.306641814959675,1.9550839066643968,3.7946534735443413,0.796427057826359,-0.0,old_general
127,old_4,0.09185850095286963,0.0018262483256161754,0.9980008838722996,0.3050604516263109,2.068884645827562,3.4613201402110083,0.7938340533778917,-0.0,old_general
128,old_4,0.14562670807247802,0.003977843947123971,0.9819407868640976,0.30563991667453155,2.0867687549639196,3.461320140211008,0.6528514875242534,0.2974722489192897,old_general
129,old_4,0.09185850095286963,0.0007002337031546402,0.9819407868640976,0.30540578232223653,2.08676875496392,3.8365916681089787,0.8115905805425869,-0.0,old_general
130,old_4,0.018895639841296052,0.0009585531740917697,0.8997437586982626,0.30727009756247226,2.055586143763578,3.5304930567574826,0.8637666372101568,-0.0,old_general
131,old_4,0.1883072457680739,0.0012222133048652717,0.9494520153879487,0.3051436882547249,1.9096604215404314,3.5724312513221195,0.7182134085114218,-0.0,old_general
132,old_4,0.08780500866889307,0.0007195719640114007,0.9980008838722996,0.30815264425951994,1.836697560428858,3.6143694458867563,0.885420065741869,-0.0,old_general
133,old_4,0.09185850095286963,0.000526035895384247,0.9980008838722996,0.30656270471894537,1.9408430327407735,3.6835423624332306,0.80749178183927,-0.0,old_general
134,old_4,0.09185850095286963,0.0009361954822133534,0.9494520153879487,0.30830915248827284,1.9683824087283814,3.794653473544342,0.8204976658845612,-0.0,old_general
135,old_4,-0.05406722127027663,0.0010931286992165168,0.9980008838722996,0.3056721668485419,2.08676875496392,3.4613201402110083,0.7280790561739703,-0.0,old_general
136,old_4,0.09185850095286963,0.001294393992863796,0.9494520153879487,0.3031168498159812,1.878477810340089,3.3921472236645345,0.9015367207379679,-0.0,old_general
137,old_4,0.018895639841296052,0.0011015913815701772,0.9819407868640976,0.30561211628242263,1.9371997975280388,3.4613201402110083,0.6925410687999315,-0.0,old_general
138,old_4,0.09185850095286963,0.0010669909986592563,0.9980008838722996,0.3054074277543058,1.986266517864739,3.5304930567574826,0.794985817164172,-0.0,old_general
139,old_4,-0.05406722127027663,0.0007650562972716379,0.9494520153879487,0.306389224828195,1.955083906664397,3.5032583347756456,0.784625542535729,-0.0,old_general
140,old_4,0.054682175064665106,0.0014818560578347961,0.9819407868640976,0.30470313116391773,2.1418475069391354,3.419381945646371,0.7734855355721981,-0.0,old_general
141,old_4,0.26127010687964747,0.001461998307149992,0.9819407868640976,0.3084365661914907,1.9862665178647392,3.5724312513221195,0.697123654262886,-0.0,old_general
142,old_4,-0.05406722127027663,0.0005102476907071773,0.9819407868640976,0.3080174094499438,1.8582249047779504,3.7946534735443413,0.6605746537876392,-0.0,old_general
143,old_4,0.11534438465650121,0.0017722150279935178,0.9819407868640976,0.30525488344830604,1.968382408728381,3.461320140211008,0.7671162255755852,-0.0,old_general
144,old_4,0.042381523544927635,0.0007156002947457107,0.8997437586982626,0.30645857950300376,1.885764280765558,3.5724312513221195,0.8722041589298498,-0.0,old_general
145,old_4,0.09185850095286963,0.0010713406328025643,0.9819407868640976,0.30664024391910955,2.0101626586396124,3.6143694458867563,0.7435452918122671,-0.0,old_general
146,old_4,0.018895639841296052,0.0006635528547467295,0.9980008838722996,0.3068048958340162,1.9371997975280388,2.9329993066372895,0.6499678152950343,-0.0,old_general
147,old_4,-0.05406722127027663,0.004330253839349374,0.9980008838722996,0.3069938959783254,2.159731616075493,3.5724312513221195,0.7379940810689217,-0.0,old_general
148,old_4,0.018895639841296052,0.0008800497090053483,0.9494520153879487,0.30756970371511577,2.0413452698399546,3.8365916681089787,0.7481630304054009,-0.0,old_general
149,old_4,-0.05406722127027663,0.0022919048665204222,0.9819407868640976,0.30645698127331356,2.159731616075493,3.3082708345352603,0.7971128732291388,-0.0,old_general
150,old_4,0.09185850095286963,0.0014706557818988664,0.9980008838722996,0.3060971611693514,1.9096604215404314,3.4613201402110083,0.8132991396506346,-0.0,old_general
151,old_4,0.018895639841296052,0.002442493573403759,0.9980008838722996,0.30558952651694565,1.9683824087283814,3.7254805569978675,0.7741893122320457,-0.0,old_general
152,old_4,-0.05406722127027663,0.0012026412027524858,0.9819407868640976,0.3071587605465016,2.1046528641002777,3.7254805569978675,0.6478018670755203,-0.0,old_general
153,old_4,0.1883072457680739,0.0015124048910437615,0.9980008838722996,0.3065537616697425,1.794917310517627,3.8365916681089787,0.6343435386138608,-0.0,old_general
154,old_4,0.018895639841296052,0.0020936976031168397,0.9819407868640976,0.3072007077780671,2.1143081309515277,3.5724312513221195,0.8357515516830069,-0.0,old_general
155,old_4,-0.05406722127027663,0.0017829760580282406,0.9819407868640976,0.30698425843043536,2.0592293789763123,3.4613201402110083,0.8909670371569766,-0.0,old_general
156,old_4,0.018895639841296052,0.0009503575372810102,0.9819407868640976,0.3067375764962481,2.013805893852347,3.8365916681089787,0.7403056122972642,-0.0,old_general
157,old_4,0.09185850095286963,0.0012395721602288523,0.9494520153879487,0.30579807550135907,2.0592293789763123,3.30827083453526,0.7610903889335965,-0.0,old_general
158,old_4,0.018895639841296052,0.0009067327139504755,0.9980008838722996,0.3056539335168104,1.9096604215404316,3.5724312513221195,0.6968927211748387,-0.0,old_general
159,old_4,0.401612371486173,0.003901963677618636,0.8997437586982626,0.3080143107542011,1.9862665178647392,3.239097917988786,0.7945782403642943,-0.0,old_general
160,old_4,-0.05406722127027663,0.0029772545378068394,0.9819407868640976,0.30584485651615145,1.8366975604288582,3.7946534735443413,0.7497484964844894,-0.0,old_general
161,old_4,-0.05406722127027663,0.0012528580449419069,0.9819407868640976,0.30542376307251795,1.9683824087283814,3.4613201402110083,0.7233547651605201,-0.0,old_general
162,old_4,0.26127010687964836,0.0030861443528792387,0.9980008838722996,0.3052018572985389,1.9371997975280388,3.794653473544342,0.8785736735462152,-0.0,old_general
163,old_5,0.11939787694047777,0.002821635767173647,0.9819407868640976,0.3049014857429379,2.132192240087885,3.68354236243323,0.7633389042690086,-0.0,old_general
164,old_5,0.09185850095286963,0.0018979621970923732,0.9494520153879487,0.30404531128125156,1.986266517864739,3.350209029099897,0.7832109181211628,-0.0,old_general
165,old_5,0.08780500866889307,0.002239214145094315,0.9980008838722996,0.30555814895269756,2.1046528641002777,3.6835423624332306,0.9221847498182524,-0.0,old_general
166,old_5,0.018895639841296052,0.0016314888257187299,0.9980008838722996,0.304903632048098,1.9133036567531658,3.5304930567574826,0.8100532997037357,-0.0,old_general
167,old_5,0.042381523544927635,0.0016381854824139008,0.9980008838722996,0.30524300596823795,1.9862665178647392,3.530493056757482,0.8124151977692827,-0.0,old_general
168,old_5,0.09185850095286963,0.002389538946956926,0.9980008838722996,0.30575449328006343,2.1046528641002777,3.7254805569978675,0.7911580709856997,-0.0,old_general
169,old_5,0.042381523544927635,0.0024943871893551295,0.9494520153879487,0.30656066086225914,2.1143081309515277,3.2663326399706234,0.8181638776625855,-0.0,old_general
170,old_5,0.08780500866889307,0.0010102596346720505,0.9980008838722996,0.3046241315038481,1.9683824087283812,3.5032583347756456,0.7757002145665187,-0.0,old_general
171,old_5,0.09185850095286963,0.001777401656891775,0.9494520153879487,0.30584572354410144,1.927544530676789,3.086048612313038,0.5815296737923636,-0.0,old_general
172,old_5,0.018895639841296052,0.001518833124330543,0.9980008838722996,0.30593573725843914,1.785262043666377,3.7254805569978675,0.845779683977509,-0.0,old_general
173,old_5,0.14968020035645457,0.001377153793610253,0.9819407868640976,0.3066941866119051,1.958727141877131,3.350209029099897,0.8395751594497962,-0.0,old_general
174,old_5,0.09185850095286963,0.0010202695601340128,0.9980008838722996,0.3069257041662784,1.8224566865052347,3.8365916681089787,0.7433526068594335,-0.0,old_general
175,old_5,0.018895639841296052,0.0010776520633670739,0.9980008838722996,0.30693200927120234,1.7183112141933194,3.8365916681089787,0.8207842254973002,-0.0,old_general
176,old_5,-0.05406722127027663,0.0010808986765137307,0.9494520153879487,0.3066858161718471,1.885764280765558,3.614369445886757,0.863939948511812,-0.0,old_general
177,old_5,0.16482136206444276,0.0014459218057203405,0.9980008838722996,0.3073993583069746,2.1046528641002777,3.6835423624332306,0.7968671021103055,-0.0,old_general
178,old_5,0.018895639841296052,0.002130813291593592,0.9980008838722996,0.30582542559794207,2.1321922400878854,3.5724312513221195,0.8045576553265983,-0.0,old_general
179,old_5,0.23778422317601633,0.0006663911848133752,0.9494520153879487,0.3056638663989708,1.9862665178647392,3.4613201402110083,0.4997839083242889,-0.0,old_general
180,old_5,0.018895639841296052,0.0010896198261320933,0.9819407868640976,0.30542997173398173,2.08676875496392,3.30827083453526,0.6855392316580732,-0.0,old_general
181,old_5,-0.05406722127027663,0.0007503660422579772,0.9980008838722996,0.30632659697558146,2.0138058938523464,3.5304930567574826,0.6317574750395358,-0.0,old_general
182,old_5,0.4618052118728464,0.015291543294494558,0.9980008838722996,0.3084042702402412,1.2290985307613993,3.614369445886757,0.6521017860078779,0.5907239186406503,old_general
183,old_5,0.09185850095286963,0.002770863075780783,0.9980008838722996,0.30604366547394846,1.8642369364164657,3.1971597234241487,0.8260098760470109,-0.0,old_general
184,old_5,0.09185850095286963,0.001239828810431054,0.9980008838722996,0.3048843013742506,2.0592293789763123,3.4193819456463714,0.6515056569481208,-0.0,old_general
185,old_5,-0.05406722127027663,0.0013195828897345496,0.9819407868640976,0.3054868267174098,2.0138058938523464,3.419381945646371,0.6649329653683786,-0.0,old_general
186,old_5,0.09185850095286963,0.0011096408293735927,0.9980008838722996,0.3057100484790829,1.9862665178647387,3.6143694458867563,0.8653903068295351,-0.0,old_general
187,old_5,0.16482136206444276,0.0010800253257783332,0.8997437586982626,0.3064135245920682,1.6907718382057118,3.5304930567574826,0.7365738213057095,-0.0,old_general
188,old_5,-0.05406722127027663,0.0010764070501236844,0.9980008838722996,0.3062220141763112,1.9826232826520047,3.5724312513221195,0.8055979216155791,-0.0,old_general
189,old_5,0.16482136206444276,0.0023049460144618505,0.9819407868640976,0.3060547956190182,1.9096604215404316,3.4613201402110083,0.7958329365506117,-0.0,old_general
190,old_5,0.26127010687964747,0.004062502385522415,0.9980008838722996,0.30747738752547654,2.013805893852347,3.7254805569978675,0.6529223943417866,-0.0,old_general
191,old_5,-0.05406722127027663,0.0009012879159530085,0.9980008838722996,0.3064533932420105,1.8954195476168079,3.7254805569978675,0.7036228722364967,-0.0,old_general
192,old_5,0.018895639841296052,0.0016741843550123203,0.9980008838722996,0.30627269616542285,2.0316900029887046,3.4613201402110083,0.6061592732851314,-0.0,old_general
193,old_5,0.014842147557320384,0.0013683247496170114,0.9980008838722996,0.30707303195195185,1.9587271418771315,3.4613201402110083,0.8766821590362405,-0.0,old_general
194,old_5,-0.05406722127027663,0.001646384029812209,0.9980008838722996,0.30641138161019293,1.8821210455528234,3.94770277922009,0.8512806203179502,-0.0,old_general
195,old_5,-0.05406722127027663,0.0014080511652492245,0.9980008838722996,0.3068342744375668,2.0592293789763123,3.7254805569978675,0.7962427805209569,-0.0,old_general
